system:index,0_VHDes,0_VVDes,10_VHDes,10_VVDes,11_VHDes,11_VVDes,1_VHDes,1_VVDes,2_VHDes,2_VVDes,3_VHDes,3_VVDes,4_VHDes,4_VVDes,5_VHDes,5_VVDes,6_VHDes,6_VVDes,7_VHDes,7_VVDes,8_VHDes,8_VVDes,9_VHDes,9_VVDes,indexField,.geo
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-21.221071160075045,-10.92056376829527,-18.99232490869847,-9.064383872239755,-20.08830669912684,-9.757242148988611,-21.77271673808444,-11.875875340912568,-21.467159282153787,-12.146806629954812,-19.81355388298078,-11.488742951456583,-20.170245676955247,-11.739925554927975,-20.9932752735412,-11.932071955012098,-21.443774820445398,-12.42549135155113,-21.604337853529522,-11.039358373815462,-22.84029595170808,-11.327971634599441,-20.459266950510667,-9.820907750241608,489,"{""type"":""Polygon"",""coordinates"":[[[-4.961821454943574,41.40256229433905],[-4.961921984147356,41.40255154964936],[-4.962014511133295,41.40252017086773],[-4.96209167068918,41.402470655772554],[-4.96214732089934,41.40240694580135],[-4.962177032045809,41.40233411230122],[-4.962178439201794,41.40225795283915],[-4.962151430454724,41.40218452970932],[-4.962098155784211,41.40211968737421],[-4.9620228558976684,41.402068587251144],[-4.961931524656375,41.40203529687372],[-4.961831431967147,41.40202246612732],[-4.961730545116474,41.4020311163273],[-4.9616368946030915,41.40206055892594],[-4.961557934939794,41.402108450318345],[-4.961499951295461,41.4021709783853],[-4.961467559201954,41.4022431659268],[-4.961463337147241,41.40231926683655],[-4.961487621303624,41.40239322348518],[-4.961538478738238,41.40245914890653],[-4.961611861247665,41.40251179540551],[-4.961701927579837,41.402546972284405],[-4.961801508399044,41.40256187943385],[-4.961821454943574,41.40256229433905]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-21.041368368633663,-11.675106546896087,-18.853056099977707,-12.352508996017677,-19.47258002180618,-12.644983596246885,-22.249060465682575,-12.946186887611486,-21.381484388602484,-13.870467786773984,-22.793755867073852,-16.729913889424708,-19.70256007877592,-13.90974015362579,-21.85843531573776,-12.271972489113429,-26.98980406424449,-13.40757118033637,-23.769086496023746,-12.899298878146103,-25.081448201440093,-14.84572168958459,-22.01506488354741,-13.611889182932133,490,"{""type"":""Polygon"",""coordinates"":[[[-4.842251442603217,41.40453954171977],[-4.842351974865949,41.40452879703007],[-4.842444504667333,41.40449741824845],[-4.842521666571047,41.40444790315325],[-4.84257731847453,41.40438419318205],[-4.8426070305250315,41.40431135968191],[-4.8426084377238015,41.40423520021982],[-4.8425814281548805,41.404161777089996],[-4.842528151863305,41.404096934754904],[-4.842452849685526,41.404045834631845],[-4.842361515665208,41.40401254425442],[-4.84226141993037,41.403999713508036],[-4.842160530009923,41.40400836370801],[-4.842066876646946,41.40403780630664],[-4.841987914581058,41.40408569769904],[-4.841929929172378,41.40414822576598],[-4.841897536093216,41.40422041330747],[-4.841893313910003,41.40429651421723],[-4.841917598805285,41.404370470865864],[-4.841968457787383,41.404436396287224],[-4.8420418425297065,41.40448904278621],[-4.842131911602449,41.40452421966513],[-4.8422314954517445,41.40453912681457],[-4.842251442603217,41.40453954171977]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-23.45502816860804,-11.526554281982442,-20.24994903755825,-10.690490990602445,-21.23331498352697,-11.293038141404125,-26.675904581721838,-13.058387824746498,-24.7389643749066,-13.292789287671727,-20.6811981845348,-12.309731107703271,-21.03411743266535,-13.975067147542095,-20.448758555582597,-12.690191585731336,-21.108750908492205,-11.810606045591124,-22.15377096126443,-12.505102051907006,-22.315475457653058,-12.200567813020195,-20.57375303939761,-11.598643141755378,492,"{""type"":""Polygon"",""coordinates"":[[[-4.6030775016278245,41.408121423432796],[-4.603178039432769,41.40811067874309],[-4.60327057433519,41.40807929996145],[-4.603347740492712,41.40802978486624],[-4.603403395464162,41.40796607489501],[-4.603433109152593,41.407893241394866],[-4.60343451642889,41.40781708193279],[-4.6034075053709325,41.40774365880297],[-4.603354226142305,41.407678816467886],[-4.603278919813259,41.407627716344855],[-4.603187580757891,41.407594425967446],[-4.603087479505004,41.40758159522107],[-4.602986584022727,41.407590245421034],[-4.602892925496844,41.40761968801965],[-4.602813959077929,41.407667579412035],[-4.602755970472598,41.407730107478955],[-4.60272357560762,41.407802295020424],[-4.6027193531915955,41.40787839593018],[-4.602743639425613,41.407952352578825],[-4.6027945012114495,41.408018278000206],[-4.602867889999346,41.408070924499214],[-4.602957964037465,41.408106101378145],[-4.603057553376689,41.408121008527594],[-4.6030775016278245,41.408121423432796]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-20.778176065813724,-13.264911189549856,-19.234272134501463,-12.720094197749734,-19.5019079483747,-12.176303666914382,-21.953512419597406,-13.968552078983215,-21.23242623564619,-14.592252497080702,-19.52911867653846,-12.117935916392542,-20.561044971522847,-14.024924526095383,-21.22699058855842,-14.362815083979756,-21.099494385821025,-14.143567558041818,-20.737382602745612,-13.859807350364033,-20.407431451266632,-13.59220528876059,-19.664945336409424,-13.226590178157082,493,"{""type"":""Polygon"",""coordinates"":[[[-4.483475069905715,41.409725993598755],[-4.483575610193721,41.40971524890905],[-4.483668147381549,41.40968387012741],[-4.483745315444891,41.40963435503219],[-4.483800971790874,41.409570645060946],[-4.483830686213141,41.40949781156079],[-4.483832093524171,41.40942165209872],[-4.483805081799086,41.40934822896891],[-4.483751801254581,41.40928338663383],[-4.483676493065652,41.40923228651081],[-4.483585151754445,41.4091989961334],[-4.483485048029321,41.409186165387034],[-4.483384150055193,41.40919481558699],[-4.483290489216188,41.40922425818561],[-4.483211520846997,41.40927214957798],[-4.483153530809481,41.409334677644885],[-4.483121135144411,41.40940686518637],[-4.483116912624078,41.409482966096114],[-4.483141199457886,41.40955692274476],[-4.4831920624998745,41.40962284816615],[-4.483265453100296,41.409675494665166],[-4.48335552936304,41.409710671544104],[-4.483455121161902,41.40972557869356],[-4.483475069905715,41.409725993598755]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-26.117916615076464,-15.248552856659316,-23.604285602061573,-13.212281309791447,-23.432968431738697,-13.036300198773345,-26.545981052033305,-15.661136646872727,-25.217226548505725,-15.599520712546319,-22.569600574439566,-14.977432984445938,-23.020797523558628,-16.210869971362467,-21.642271052029326,-13.819876851873216,-21.77495217138259,-13.688853249828805,-20.072582809796515,-13.370711686050209,-24.03400699355156,-14.793800183876025,-22.835736716196234,-15.03032874660167,495,"{""type"":""Polygon"",""coordinates"":[[[-4.244243029303817,41.41256224879359],[-4.244343573981405,41.412551504103874],[-4.244436115209389,41.412520125322224],[-4.244513286641859,41.41247061022698],[-4.244568945417757,41.41240690025573],[-4.2445986611373066,41.41233406675557],[-4.244600068509737,41.412257907293494],[-4.244573055605297,41.412184484163696],[-4.24451977273457,41.412119641828625],[-4.244444461257724,41.41206854170562],[-4.244353115958625,41.412035251328234],[-4.24425300786306,41.41202242058187],[-4.244152105483814,41.41203107078182],[-4.2440584405556505,41.41206051338042],[-4.243979468738747,41.41210840477278],[-4.243921476169398,41.41217093283968],[-4.243889079089915,41.41224312038115],[-4.243884856385187,41.41231922129089],[-4.24390914427931,41.41239317793954],[-4.243960009541933,41.41245910336095],[-4.244033403346556,41.41251174985998],[-4.244123483542012,41.412546926738926],[-4.244223079689043,41.41256183388839],[-4.244243029303817,41.41256224879359]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-25.747338106882236,-16.590503218049573,-23.57585627916551,-16.105927662061283,-24.92401347187239,-16.12992059529236,-27.9093020811308,-16.533742041926303,-25.782107337075818,-16.468052883343354,-23.574871586712778,-16.886659676351698,-24.137572092992404,-17.80829101277397,-23.073920198463824,-16.554042978674158,-21.8224606276692,-16.788550282100143,-22.696922763232347,-17.1931952011533,-23.92803380891078,-17.20122260373342,-24.14342538234881,-16.768901530217935,496,"{""type"":""Polygon"",""coordinates"":[[[-4.124614919635956,41.41379388299045],[-4.124715466219902,41.41378313830074],[-4.124808009202491,41.41375175951907],[-4.124885182098143,41.41370224442383],[-4.12494084192933,41.413638534452566],[-4.12497055821228,41.41356570095241],[-4.124971965611375,41.41348954149033],[-4.124944952194752,41.41341611836054],[-4.124891668313767,41.413351276025466],[-4.124816355409007,41.41330017590247],[-4.124725008378002,41.41326688552509],[-4.124624898384391,41.41325405477872],[-4.1245239940920415,41.41326270497868],[-4.124430327387992,41.413292147577266],[-4.1243513540737755,41.41334003896963],[-4.124293360404875,41.41340256703651],[-4.124260962711124,41.413474754577976],[-4.124256739926316,41.41355085548773],[-4.124281028280923,41.41362481213638],[-4.12433189450795,41.41369073755779],[-4.12440528970413,41.413743384056836],[-4.124495371607527,41.41377856093578],[-4.124594969642931,41.41379346808525],[-4.124614919635956,41.41379388299045]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-23.42305674416919,-13.370882946624212,-20.23830673316212,-11.325669435813086,-20.510947391468914,-10.764987152388874,-23.849969436023365,-14.684176808847338,-23.203289121157326,-14.563450209186469,-20.684201784492533,-12.723664154027194,-22.94265825007612,-14.27206497502767,-22.105792018558496,-13.931538186146653,-21.172650132871745,-12.813895358075685,-21.507437223977067,-13.895895566312433,-22.482235996215234,-14.037689849838973,-22.869699032767482,-14.115692721610346,497,"{""type"":""Polygon"",""coordinates"":[[[-4.004979750399887,41.414901158074514],[-4.005080298697806,41.4148904133848],[-4.005172843257928,41.41485903460314],[-4.005250017469103,41.41480951950788],[-4.0053056782490835,41.414745809536626],[-4.005335395038575,41.41467297603645],[-4.005336802461645,41.414596816574374],[-4.005309788584526,41.414523393444576],[-4.005256503795235,41.41445855110952],[-4.005181189606666,41.41440745098653],[-4.005089841018532,41.41437416060915],[-4.004989729318423,41.414361329862786],[-4.004888823306034,41.41436998006274],[-4.004795155005317,41.41439942266134],[-4.004716180344895,41.41444731405368],[-4.004658185687406,41.414509842120566],[-4.004625787441378,41.41458202966203],[-4.00462156458457,41.41465813057177],[-4.0046458533531935,41.41473208722043],[-4.0046967204472965,41.414798012641846],[-4.004770116894601,41.41485065914089],[-4.004860200333579,41.41488583601985],[-4.004959800066785,41.41490074316931],[-4.004979750399887,41.414901158074514]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-15.633101570641957,-9.915426543180985,-14.755453092688843,-8.786815269952646,-14.695012059399204,-8.622153836109915,-15.548789595274808,-9.548124881682272,-16.01468007881877,-9.372443405116382,-15.390926014768105,-9.167135497549168,-15.969485207362188,-9.335515512006866,-15.75814153277028,-9.411029596420754,-15.441993054187343,-9.562913167124773,-15.384630540575843,-9.381172822882096,-16.03667883920518,-9.710721285630258,-15.610592115965865,-9.8979230661444,499,"{""type"":""Polygon"",""coordinates"":[[[-3.7656912349297724,41.41674255372921],[-3.7657917860782337,41.41673180903949],[-3.765884333261989,41.41670043025781],[-3.7659615096610364,41.416650915162556],[-3.7660171720189743,41.416587205191284],[-3.7660468896509047,41.41651437169111],[-3.766048297113849,41.41643821222903],[-3.766021282470871,41.41636478909924],[-3.765967996170958,41.41629994676419],[-3.7658926798472545,41.41624884664122],[-3.7658013286694287,41.41621555626384],[-3.7657012141312043,41.41620272551748],[-3.7656003052581846,41.41621137571743],[-3.765506634302014,41.41624081831602],[-3.7654276574026873,41.41628870970835],[-3.765369661101056,41.416351237775224],[-3.765337261936524,41.41642342531668],[-3.7653330389599735,41.41649952622643],[-3.7653573284171515,41.4165734828751],[-3.765408196953311,41.41663940829652],[-3.7654815954813854,41.416692054795575],[-3.7655716814742206,41.41672723167454],[-3.7656712840310775,41.41674213882401],[-3.7656912349297724,41.41674255372921]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-17.941083300073565,-12.107558617344147,-16.525618785499933,-10.593500525305654,-16.366711483061305,-10.35388501537044,-17.89512491911088,-11.526389006828191,-18.447053652873468,-11.609671052890905,-16.766788447962682,-10.241731752909233,-17.334855283186116,-11.32637800371023,-16.936623138002766,-10.999117818443116,-16.36032360775458,-10.93238285617421,-16.81420666411192,-11.587359767738795,-16.933265726238364,-11.404420276531088,-17.394544955002875,-11.115218816669321,500,"{""type"":""Polygon"",""coordinates"":[[[-3.6460393901441353,41.41747664128345],[-3.646139942429065,41.41746589659373],[-3.646232490658819,41.417434517812055],[-3.6463096679301374,41.41738500271679],[-3.6463653309171815,41.41732129274551],[-3.6463950488849806,41.417248459245336],[-3.646396456363822,41.41717229978327],[-3.6463694414155077,41.41709887665347],[-3.6463161545133334,41.41703403431843],[-3.646240837338386,41.41698293419545],[-3.6461494851280913,41.41694964381808],[-3.646049369458356,41.41693681307172],[-3.6459484594448464,41.416945463271674],[-3.645854787429989,41.416974905870255],[-3.645775809638046,41.41702279726258],[-3.645717812680919,41.41708532532945],[-3.645685413150197,41.417157512870915],[-3.645681190125906,41.41723361378066],[-3.6457054798576,41.41730757042934],[-3.6457563489686833,41.417373495850754],[-3.6458297483263293,41.41742614234981],[-3.645919835337347,41.41746131922878],[-3.646019439019949,41.417476226378255],[-3.6460393901441353,41.41747664128345]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-20.759173982740492,-10.876388159521476,-16.413231940595985,-9.130909463310925,-16.56817294285102,-8.498491421053371,-20.991595234707432,-11.315514200976168,-20.64738434639053,-12.729077197360793,-19.28849310355146,-13.241137945161213,-17.528492320044503,-11.258310618123293,-15.864940525824158,-9.46526361784589,-16.28917988610492,-9.559076021330904,-15.201624532160734,-10.138267223098481,-17.054035764711703,-9.858341110918145,-17.572637783692716,-9.550645984463596,501,"{""type"":""Polygon"",""coordinates"":[[[-3.5263834886276926,41.41808630369388],[-3.5264840418564924,41.41807555900416],[-3.5265765909549844,41.41804418022248],[-3.5266537689507502,41.41799466512721],[-3.5267094324602883,41.417930955155924],[-3.526739150707036,41.417858121655755],[-3.5267405581990796,41.41778196219368],[-3.5267135429971734,41.41770853906389],[-3.526660255594803,41.41764369672885],[-3.526584937712869,41.41759259660588],[-3.5264935846450762,41.41755930622851],[-3.5263934680355837,41.41754647548215],[-3.5262925570748624,41.41755512568211],[-3.5261988841807312,41.41758456828068],[-3.526119905647443,41.41763245967301],[-3.5260619081459086,41.41769498773988],[-3.5260295083110504,41.41776717528133],[-3.5260252852471092,41.41784327619108],[-3.5260495752067995,41.41791723283975],[-3.5261004447953757,41.41798315826118],[-3.5261738448420057,41.41803580476024],[-3.5262639326986567,41.41807098163921],[-3.526363537316225,41.41808588878867],[-3.5263834886276926,41.41808630369388]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-26.24989509159115,-14.230248786411623,-17.041594004069918,-7.369518672794735,-18.148650162769403,-7.968548466589954,-27.939208359772014,-15.093736330294853,-25.315857081146614,-13.250244729187408,-21.501184898769658,-10.258162527751594,-20.37753905555549,-10.840810758973284,-19.725726482644202,-10.815844164811818,-21.651735473730408,-11.648868924949683,-21.004096829397977,-11.521173903284256,-20.199563806146486,-9.881887074513317,-19.94829709182904,-9.5865879364665,503,"{""type"":""Polygon"",""coordinates"":[[[-3.2870625202756427,41.41893231158124],[-3.2871630748142695,41.41892156689152],[-3.287255625118323,41.418890188109835],[-3.2873328041194183,41.41884067301457],[-3.287388468354029,41.41877696304328],[-3.2874181869878796,41.418704129543094],[-3.2874195944982443,41.41862797008101],[-3.2873925789444254,41.418554546951235],[-3.287339290847923,41.4184897046162],[-3.287263971984892,41.41843860449322],[-3.287172617727134,41.41840531411586],[-3.2870724998135255,41.41839248336951],[-3.286971587538341,41.41840113356946],[-3.286877913424028,41.418430576168035],[-3.2867989338619603,41.41847846756036],[-3.2867409356049406,41.418540995627225],[-3.28670853534803,41.41861318316867],[-3.2867043122290664,41.41868928407842],[-3.286728602505148,41.41876324072709],[-3.28677947275635,41.41882916614852],[-3.2868528737590967,41.418881812647584],[-3.2869429627892464,41.41891698952656],[-3.2870425687042863,41.418931896676035],[-3.2870625202756427,41.41893231158124]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-20.501288470739084,-12.808890719592977,-22.070011484072694,-12.430599034162391,-21.442413209926315,-11.29316547459683,-22.39996501577837,-13.31973464021793,-21.909791674413523,-13.292978672203752,-22.485070874887565,-13.10584376211871,-20.932489037162956,-14.73833316487679,-20.98772663671938,-13.096785735429279,-21.35913827613092,-13.418863539564915,-20.658900124276162,-13.324036029055915,-20.268446366292736,-12.705996998719506,-21.81004056506048,-12.667980462228984,505,"{""type"":""Polygon"",""coordinates"":[[[-3.047734340751571,41.41928051670077],[-3.047834895829321,41.41926977201105],[-3.047927446629582,41.41923839322937],[-3.048004626044469,41.41918887813408],[-3.0480602905775185,41.4191251681628],[-3.0480900093706995,41.419052334662624],[-3.0480914168886057,41.418976175200555],[-3.048064401189939,41.41890275207077],[-3.048011112807734,41.41883790973573],[-3.0479357935408853,41.41878680961277],[-3.047844438793339,41.4187535192354],[-3.0477443203429586,41.418740688489045],[-3.047643407526742,41.418749338689],[-3.0475497329102037,41.418778781287564],[-3.047470752924692,41.418826672679884],[-3.047412754356716,41.418889200746754],[-3.0473803539260893,41.418961388288196],[-3.047376130784478,41.41903748919795],[-3.047400421190787,41.41911144584662],[-3.047451291714724,41.419177371268056],[-3.0475246931110074,41.41923001776712],[-3.0476147826241675,41.4192651946461],[-3.047714389073244,41.41928010179558],[-3.047734340751571,41.41928051670077]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-22.09971051112694,-13.309810774443736,-20.45794861463207,-12.708187040656693,-20.969025400807457,-12.39817392949531,-21.714148765633606,-13.325764621577393,-20.212853239083845,-13.37541270067869,-20.759844951859666,-13.395804805222944,-19.130595989183174,-12.848316823911277,-18.894673688205973,-11.94647882098911,-19.317903180806947,-12.564154163034097,-20.01237286158872,-12.655127876893916,-19.68914941930664,-12.687208637932672,-20.829630875668016,-13.36898491581427,506,"{""type"":""Polygon"",""coordinates"":[[[-2.9280694255380597,41.41926793402102],[-2.9281699805963273,41.41925718933131],[-2.9282625313786577,41.41922581054963],[-2.9283397107785913,41.41917629545434],[-2.9283953753008567,41.419112585483056],[-2.9284250940882806,41.41903975198288],[-2.9284265016059137,41.418963592520804],[-2.9283994859124816,41.41889016939102],[-2.9283461975405998,41.418825327055984],[-2.9282708782883438,41.41877422693302],[-2.928179523558497,41.41874093655565],[-2.9280794051275127,41.41872810580929],[-2.927978492330848,41.41873675600925],[-2.9278848177324583,41.41876619860782],[-2.9278058377622473,41.41881409000014],[-2.9277478392055087,41.418876618067],[-2.927715438781158,41.41894880560845],[-2.9277112156403664,41.419024906518196],[-2.927735506041969,41.41909886316687],[-2.9277863765560515,41.419164788588304],[-2.927859777938113,41.41921743508737],[-2.9279498674338194,41.41925261196636],[-2.9280494738635974,41.41926751911583],[-2.9280694255380597,41.41926793402102]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-19.36704932167188,-10.883174692147534,-18.700062849325544,-10.331736415767411,-18.68517146235275,-10.330124702521715,-19.147204886982095,-10.821396542653432,-19.204577308675102,-11.159517646203293,-18.438153665282563,-10.748036546794294,-17.900284291916083,-11.41964750304046,-17.866409566136934,-10.668573319756307,-16.94820276329306,-11.009084145701415,-17.0870279486254,-11.106090006517983,-17.365456822524006,-11.25486501174618,-19.47047259470131,-11.168764909272554,508,"{""type"":""Polygon"",""coordinates"":[[[-2.6887417018923947,41.41886939931092],[-2.688842256333616,41.418858654621204],[-2.688934806548018,41.41882727583952],[-2.6890119854743517,41.41877776074425],[-2.6890676496550423,41.41871405077297],[-2.6890973682601054,41.418641217272786],[-2.6890987757691076,41.41856505781071],[-2.689071760241459,41.41849163468092],[-2.6890184721965755,41.41842679234588],[-2.688943153406505,41.41837569222292],[-2.6888517992372387,41.418342401845564],[-2.6887516814206105,41.41832957109919],[-2.6886507692431767,41.418338221299145],[-2.6885570952196027,41.418367663897726],[-2.6884781157340396,41.418415555290046],[-2.6884201175332025,41.41847808335691],[-2.6883877173076773,41.418550270898365],[-2.6883834941928058,41.41862637180811],[-2.688407784445358,41.41870032845678],[-2.6884586546472846,41.41876625387821],[-2.68853205557893,41.418818900377275],[-2.688622144521812,41.41885407725625],[-2.688721750340364,41.41886898440572],[-2.6887417018923947,41.41886939931092]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-22.458447439271552,-11.601326704221982,-19.084232997601614,-10.830146364312393,-20.018363698763373,-9.859166968169305,-21.5324623308745,-13.307974523461358,-22.129803660186187,-13.131249707136353,-20.344931148649074,-11.998263224178423,-19.21626295297803,-12.94096546831586,-18.907566957203205,-13.143344620254057,-19.936297841213342,-12.797235109558942,-20.12322553854373,-11.036329661145109,-22.92929647245872,-12.5631094036121,-22.440932937393505,-12.595626886479986,509,"{""type"":""Polygon"",""coordinates"":[[[-2.5690803964623674,41.41848345442849],[-2.5691809503060474,41.41847270973877],[-2.569273499970473,41.41844133095709],[-2.5693506784381763,41.418391815861824],[-2.5694063422880884,41.41832810589054],[-2.5694360607165567,41.418255272390354],[-2.5694374682172008,41.418179112928286],[-2.5694104528500947,41.418105689798494],[-2.569357165121873,41.41804084746346],[-2.569281846779378,41.417989747340485],[-2.569190493152973,41.417956456963125],[-2.5690903759312826,41.41794362621677],[-2.5689894643535047,41.41795227641671],[-2.5688957908865775,41.417981719015295],[-2.5688168118703425,41.41802961040762],[-2.568758814014157,41.41809213847449],[-2.568726413981172,41.41816432601593],[-2.5687221908914015,41.418240426925685],[-2.568746480999617,41.418314383574355],[-2.568797350899253,41.41838030899578],[-2.568870751394719,41.41843295549484],[-2.568960839802252,41.41846813237382],[-2.569060445028899,41.41848303952329],[-2.5690803964623674,41.41848345442849]]]}"
1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_2_1,-22.840584788647497,-12.838048899947983,-20.5224150453189,-9.893113405187279,-21.485187147405828,-10.681904865249088,-23.91420158167389,-14.224691709262444,-22.18616616458764,-13.463945277104381,-19.728308709917176,-12.755172040725435,-19.62833177678022,-14.043500358003667,-20.857258239061913,-12.516331499084295,-22.129770996014372,-12.654855298780038,-21.407156929418953,-12.2867178813363,-20.02488290631303,-11.197558787544025,-20.94863451335947,-12.004922810182237,512,"{""type"":""Polygon"",""coordinates"":[[[-2.2101157221292658,41.416578999427465],[-2.2102162730245283,41.41656825473775],[-2.2103088199752405,41.416536875956076],[-2.2103859961799506,41.41648736086082],[-2.210441658397727,41.41642365088954],[-2.2104713759548287,41.41635081738937],[-2.210472783414231,41.416274657927296],[-2.21044576883928,41.416201234797505],[-2.210392482673548,41.416136392462455],[-2.2103171665394963,41.416085292339474],[-2.2102258155917,41.4160520019621],[-2.210125701305569,41.416039171215736],[-2.2100247926866436,41.416047821415695],[-2.2099311219663433,41.41607726401427],[-2.2098521452658866,41.41612515540662],[-2.2097941491102944,41.41618768347349],[-2.209761750027349,41.416259871014944],[-2.209757527061434,41.416335971924696],[-2.209781816457452,41.41640992857336],[-2.2098326848655203,41.41647585399478],[-2.2099060832087716,41.41652850049383],[-2.2099961689747616,41.4165636773728],[-2.2100957712808085,41.41657858452227],[-2.2101157221292658,41.416578999427465]]]}"
